Selected parameters:
 1 Timeshift
 2 BX, nT (GSE, GSM)
 3 BY, nT (GSE)
 4 BZ, nT (GSE)
 5 Vx Velocity,km/s
 6 Vy Velocity, km/s
 7 Vz Velocity, km/s
 8 Proton Density, n/cc
 9 Proton Temperature, K
10 Flow pressure, nPa
11 AL-index, nT

YYYY DOY HR MN     1       2       3       4       5       6       7      8        9    10    11 
2015  73  3 56 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -35
2015  73  3 57   5267   -4.91    1.49   -4.14 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -34
2015  73  3 58 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -34
2015  73  3 59   5375   -4.83    1.50   -4.22 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -43
2015  73  4  0   5394   -4.76    1.79   -4.17 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -50
2015  73  4  1   5447   -4.75    1.67   -4.22 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -49
2015  73  4  2   5478   -4.73    1.80   -4.18  -342.8   -11.4     5.8   9.51   43356.  2.24   -53
2015  73  4  3   5533   -4.65    1.82   -4.27  -342.8   -11.4     5.8   9.51   43356.  2.24   -59
2015  73  4  4 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -49
2015  73  4  5   5642   -4.67    1.73   -4.27 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -61
2015  73  4  6 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -74
2015  73  4  7 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -76
2015  73  4  8   5787   -4.76    1.60   -4.23 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -78
2015  73  4  9   5855   -4.74    1.35   -4.43 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -91
2015  73  4 10 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -86
2015  73  4 11   5925   -4.86    1.19   -4.33 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -105
2015  73  4 12   5997   -4.94    1.15   -4.28 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -124
2015  73  4 13   6067   -5.05    1.38   -4.03  -342.4    -8.8     4.5   9.43   43876.  2.21  -117
2015  73  4 14   6067   -5.05    1.38   -4.03  -342.4    -8.8     4.5   9.43   43876.  2.21  -177
2015  73  4 15   6139   -5.01    1.29   -4.18  -342.4    -8.8     4.5   9.43   43876.  2.21  -189
2015  73  4 16   6214   -5.08    1.09   -4.22 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -180
2015  73  4 17   6214   -5.08    1.09   -4.22 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -207
2015  73  4 18   6291   -5.14    1.16   -4.12 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -228
2015  73  4 19   6370   -5.15    1.34   -4.02 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -220
2015  73  4 20   6370   -5.15    1.34   -4.02 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -230
2015  73  4 21   6452   -5.05    1.30   -4.15 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -234
2015  73  4 22 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -243
2015  73  4 23   6530   -5.01    1.34   -4.09  -341.2    -8.2     3.0   9.37   44465.  2.18  -250
2015  73  4 24   6602   -5.06    1.84   -3.74  -341.2    -8.2     3.0   9.37   44465.  2.18  -247
2015  73  4 25 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -249
2015  73  4 26   6675   -5.02    1.92   -3.80 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -251
2015  73  4 27   6750   -5.01    2.49   -3.33 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -258
2015  73  4 28 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -257
2015  73  4 29   6827   -4.99    2.64   -3.29 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -260
2015  73  4 30   6907   -4.99    2.37   -3.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -259
2015  73  4 31 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -268
2015  73  4 32   5115   -4.56    2.45    1.61  -342.8   -20.1   -23.3   9.55   47771.  2.26  -269
2015  73  4 33   4616   -4.41    2.54    3.10  -342.8   -20.1   -23.3   9.55   47771.  2.26  -266
2015  73  4 34   5115   -4.43    2.83    1.74  -342.8   -20.1   -23.3   9.55   47771.  2.26  -261
2015  73  4 35   4596   -4.28    2.69    3.55 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -254
2015  73  4 36   6004   -4.74    2.58   -0.34  -340.6   -16.2   -19.2  10.02   51408.  2.34  -252
2015  73  4 37   5249   -4.50    2.02    2.12  -340.6   -16.2   -19.2  10.02   51408.  2.34  -260
2015  73  4 38   6329   -4.90    2.30   -1.18  -340.8   -15.2   -15.0   9.99   48223.  2.33  -239
2015  73  4 39   6464   -5.02    2.13   -1.63  -340.6   -15.2    -9.4   9.76   46538.  2.27  -235
2015  73  4 40   6915   -5.06    1.95   -3.16 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -229
2015  73  4 41   5731   -4.80    2.43    1.08 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -226
2015  73  4 42   5725   -4.44    2.37    0.54 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -216
2015  73  4 43 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -229
2015  73  4 44   5121   -4.58    2.55    3.42 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -218
2015  73  4 45   6192   -4.55    1.74    0.19 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -218
2015  73  4 46   7352   -4.66    1.58   -4.36  -342.9   -12.5   -22.6  10.40   48866.  2.46  -201
2015  73  4 47   6193   -4.31    2.10    0.22  -342.0   -12.7   -24.9   9.87   45471.  2.33  -203
2015  73  4 48   7192   -4.28    1.80   -3.87  -340.5   -13.8   -11.6   9.18   41373.  2.14  -193
2015  73  4 49   6721   -4.38    1.85   -1.39  -338.8   -14.2     5.6   9.66   33591.  2.22  -197
2015  73  4 50   6932   -4.09    2.09   -2.12  -337.9   -14.6     9.2   8.84   27919.  2.02  -190
2015  73  4 51   6019   -4.50    2.07    2.16  -337.1   -14.3    11.3   8.22   26452.  1.87  -181
2015  73  4 52   6051   -4.76    2.95    2.05  -335.5   -30.2    -2.1  10.47   67158.  2.38  -175
2015  73  4 53   5783   -4.35    2.07    3.32  -335.4   -31.2    -3.0  10.61   69732.  2.41  -158
2015  73  4 54   7570   -4.07    1.64   -4.91 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -164
2015  73  4 55   6433   -4.99    1.78   -0.64  -338.1   -16.6     3.5   9.55   49279.  2.19  -161
2015  73  4 56   7057   -4.84    1.17   -4.16  -337.9   -16.4     4.2   9.43   47987.  2.16  -158
2015  73  4 57   6562   -5.11    2.12   -0.79  -336.9   -13.8     7.7   8.79   40776.  2.00  -153
2015  73  4 58   7150   -4.73    1.48   -3.92  -337.2   -12.4     7.0   8.90   41361.  2.03  -148
2015  73  4 59   7260   -4.75    1.93   -2.44 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -149
2015  73  5  0   6356   -5.16    1.74    1.34  -338.5   -11.3   -31.8   8.63   38243.  2.00  -156
2015  73  5  1   7250   -4.60    1.68   -2.37  -337.3   -10.5    -7.9   8.01   31087.  1.83  -160
2015  73  5  2   6565   -5.40    1.81   -0.52  -333.4    -9.4   -15.3   8.83   41233.  1.97  -152
2015  73  5  3   7278   -4.80    1.12   -2.65  -332.7    -9.6   -22.0   9.21   45345.  2.05  -155
2015  73  5  4   6910   -5.13    1.42   -2.33  -338.1   -14.5    10.3   8.01   24561.  1.84  -156
2015  73  5  5   7181   -5.33    2.30   -1.43  -338.2   -14.6    10.7   8.00   24321.  1.84  -172
2015  73  5  6   7553   -4.89    2.12   -2.13  -338.8   -13.1    -4.2   9.97   54460.  2.29  -174
2015  73  5  7   6494   -5.03    2.44    2.34  -340.2   -12.3   -10.0   9.91   49570.  2.30  -176
2015  73  5  8   7024   -4.51    3.28    2.46  -342.2   -19.0   -17.5  10.28   50253.  2.42  -178
2015  73  5  9   8047   -4.47    1.46   -3.12  -342.5   -25.0   -17.1  10.64   56613.  2.52  -181
2015  73  5 10   7403   -4.83    1.84   -1.37  -337.9   -17.5    -6.2   9.42   46559.  2.16  -183
2015  73  5 11   7059   -4.58    2.45    0.91  -336.6   -15.3     5.5   8.39   34262.  1.91  -196
2015  73  5 12   7522   -4.71    2.44   -0.83  -337.1   -15.0    10.3   8.10   28436.  1.85  -192
2015  73  5 13   7295   -5.05    2.12   -0.54 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -180
2015  73  5 14   7145   -4.94    2.74    0.70  -336.1   -13.7     8.6   7.94   30248.  1.80  -186
2015  73  5 15   7764   -4.76    2.08   -0.16  -336.1   -13.7     8.6   7.94   30248.  1.80  -182
2015  73  5 16   8019   -4.91    1.75   -2.42  -331.7    -6.2   -24.1   8.95   44596.  1.98  -195
2015  73  5 17   8362   -4.97    1.43   -3.35  -331.7    -6.2   -24.1   8.95   44596.  1.98  -180
2015  73  5 18   8539   -4.92    1.40   -3.66  -331.7    -6.2   -24.1   8.95   44596.  1.98  -176
2015  73  5 19   8392   -4.93    1.34   -3.12  -334.6   -12.3     8.6   8.03   30165.  1.80  -182
2015  73  5 20   8323   -4.88    1.19   -4.07  -334.7   -12.4     8.7   8.02   30237.  1.80  -192
2015  73  5 21 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -198
2015  73  5 22   6488   -5.61    1.43    2.33 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -199
2015  73  5 23 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -196
2015  73  5 24   7150   -5.29    2.08    2.31 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -203
2015  73  5 25   6950   -5.06    2.82    2.26  -336.5   -11.8   -19.7  10.55   60643.  2.40  -213
2015  73  5 26   7055   -5.37    2.87    0.99  -336.4   -13.2   -17.0  10.49   59431.  2.38  -206
2015  73  5 27   7086   -5.59    2.12    1.60  -336.6   -13.1   -13.9  10.20   56536.  2.32  -228
2015  73  5 28   7001   -5.64    1.79    1.49  -336.2    -8.8   -17.8   9.98   55815.  2.26  -220
2015  73  5 29   6857   -5.46    0.61    2.40  -333.7    -9.9   -18.6   9.87   55618.  2.21  -226
2015  73  5 30   6818   -5.81    1.88    1.31 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -220
2015  73  5 31   6848   -5.73    2.32    0.79 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -219
2015  73  5 32 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -230
2015  73  5 33   6914   -4.82    0.00    3.87 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -228
2015  73  5 34   6914   -4.82    0.00    3.87 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -232
2015  73  5 35   6975   -4.91    0.25    3.76 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -216
2015  73  5 36   6989   -4.79   -0.76    3.74  -341.0     0.1   -25.1  10.10   53762.  2.36  -217
2015  73  5 37   6366   -5.24    2.08    1.41  -341.0     0.1   -25.1  10.10   53762.  2.36  -214
2015  73  5 38   7028   -5.17    1.27    3.25  -341.0     0.1   -25.1  10.10   53762.  2.36  -203
2015  73  5 39   7100   -5.33    1.45    2.90 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -184
2015  73  5 40   5972   -5.17    3.24   -0.35 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -167
2015  73  5 41   6613   -5.23    2.47    1.12 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -184
2015  73  5 42   6877   -5.37    2.38    1.55  -338.0   -16.3    -7.8   9.87   56989.  2.27  -165
2015  73  5 43   7233   -5.79    1.58    1.80  -338.0   -20.5    -5.9  10.09   56585.  2.32  -164
2015  73  5 44   6887   -5.59    2.15    1.18  -331.8    -4.9   -21.0  10.71   66084.  2.37  -178
2015  73  5 45   7099   -5.74    1.91    1.01  -334.8    -8.8    -6.1  10.60   62120.  2.38  -186
2015  73  5 46   6749   -5.45    2.58    0.52  -337.0   -11.8     5.2  10.52   59120.  2.39  -178
2015  73  5 47   7140   -5.74    1.89    1.03  -331.1    -5.2   -18.5  10.81   69856.  2.38  -169
2015  73  5 48   6696   -5.41    2.45   -0.49  -331.1    -5.2   -18.5  10.81   69856.  2.38  -179
2015  73  5 49   6829   -5.46    2.21   -0.52  -331.8    -8.1   -14.8  10.73   67858.  2.37  -189
2015  73  5 50   6842   -5.32    2.81    0.59  -335.1   -20.1    -3.2  10.40   57848.  2.35  -190
2015  73  5 51   7009   -5.40    2.60    0.74  -337.1   -21.7    -7.2  10.53   54465.  2.41  -187
2015  73  5 52   6849   -5.43    2.68    0.47  -339.2   -26.5    -4.1  10.53   50390.  2.44  -187
2015  73  5 53   6876   -4.74    3.56    0.53 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -183
2015  73  5 54   6795   -4.26    3.94   -0.86  -342.9   -23.9    -1.4  10.67   48317.  2.52  -173
2015  73  5 55   7071   -5.14    3.05    0.47  -337.1   -16.7   -13.0   9.81   44855.  2.24  -157
2015  73  5 56   6888   -5.40    2.82    0.00  -333.4   -16.6   -15.5   9.54   47957.  2.13  -147
2015  73  5 57   6673   -5.48    2.60    0.70  -336.1   -26.5    -5.0  10.52   60683.  2.39  -145
2015  73  5 58   7290   -5.67    2.30    1.12  -335.9   -23.9   -11.5  10.63   63290.  2.42  -137
2015  73  5 59   7293   -5.50    2.41    0.25 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -146
2015  73  6  0   3599   -2.03    5.25    2.49  -349.9   -38.1   -14.6   9.72   27280.  2.41  -144
2015  73  6  1   3634   -2.08    5.29    2.41  -349.9   -38.1   -14.6   9.72   27280.  2.41  -130
2015  73  6  2   3670   -2.06    5.14    2.67  -349.8   -40.1   -11.8   9.33   24952.  2.32  -133
2015  73  6  3   3700   -1.97    5.04    2.84  -349.8   -40.1   -11.8   9.33   24952.  2.32  -125
2015  73  6  4   3749   -1.77    4.70    3.49  -349.8   -40.1   -11.8   9.33   24952.  2.32  -127
2015  73  6  5   3802   -1.82    4.65    3.62 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -136
2015  73  6  6   3843   -1.88    4.54    3.68  -351.5   -39.4   -14.8   9.32   23732.  2.34  -133
2015  73  6  7   3879   -2.37    4.55    3.45  -351.5   -39.4   -14.8   9.32   23732.  2.34  -133
2015  73  6  8   3906   -2.42    4.96    2.65  -347.7   -40.8   -10.1   9.22   28301.  2.26  -138
2015  73  6  9   3927   -2.41    5.26    1.94  -347.7   -40.8   -10.1   9.22   28301.  2.26  -129
2015  73  6 10   3965   -2.19    4.92    2.82 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -123
2015  73  6 11   3938   -1.75    5.37    2.32  -349.5   -39.9   -12.2  10.06   24694.  2.49  -111
2015  73  6 12   4035   -1.49    4.95    3.27  -349.7   -36.8   -15.6   9.80   25451.  2.43   -95
2015  73  6 13   3960   -3.19    4.35    2.89 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -97
2015  73  6 14   3997   -3.13    4.60    2.50  -347.8   -36.0   -12.7   9.12   33464.  2.23  -101
2015  73  6 15   4041   -2.86    4.61    2.71  -347.8   -36.0   -12.7   9.12   33464.  2.23   -94
2015  73  6 16   4087   -3.28    4.23    3.03  -347.8   -36.0   -12.7   9.12   33464.  2.23   -88
2015  73  6 17   4167   -3.07    4.68    2.33 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -88
2015  73  6 18   4167   -3.71    4.70    1.48  -346.7   -35.2   -14.7   9.42   33180.  2.29   -83
2015  73  6 19   4210   -2.45    3.98    4.02  -346.7   -35.2   -14.7   9.42   33180.  2.29   -72
2015  73  6 20   4259   -1.98    3.79    4.51 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -67
2015  73  6 21   4322   -3.79    4.15    2.45 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -58
2015  73  6 22   4322   -3.79    4.15    2.45 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -54
2015  73  6 23 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -50
2015  73  6 24 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -42
2015  73  6 25 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -38
2015  73  6 26 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -37
2015  73  6 27 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -36
2015  73  6 28 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -39
2015  73  6 29 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -43
2015  73  6 30 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -42
2015  73  6 31 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -39
2015  73  6 32 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -35
2015  73  6 33 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -33
2015  73  6 34 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -32
2015  73  6 35 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -32
2015  73  6 36 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -36
2015  73  6 37 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -34
2015  73  6 38 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -32
2015  73  6 39 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -29
2015  73  6 40 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -28
2015  73  6 41 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -32
2015  73  6 42 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -33
2015  73  6 43 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -26
2015  73  6 44 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -20
2015  73  6 45 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -18
2015  73  6 46 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -18
2015  73  6 47 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -21
2015  73  6 48 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -22
2015  73  6 49 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -19
2015  73  6 50 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -16
2015  73  6 51 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -15
2015  73  6 52 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -14
2015  73  6 53 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -13
2015  73  6 54 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -11
2015  73  6 55 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -9
2015  73  6 56 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -8
2015  73  6 57 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -11
2015  73  6 58 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -12
2015  73  6 59 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -11
2015  73  7  0 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -10
2015  73  7  1 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -10
2015  73  7  2 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -9
2015  73  7  3 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -10
2015  73  7  4 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -13
2015  73  7  5 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -11
2015  73  7  6 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -9
2015  73  7  7 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -7
2015  73  7  8 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -5
2015  73  7  9 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -6
2015  73  7 10 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -9
2015  73  7 11 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -7
2015  73  7 12 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -4
2015  73  7 13 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -4
2015  73  7 14 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -4
2015  73  7 15 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -3
2015  73  7 16 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -6
2015  73  7 17 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -8
2015  73  7 18 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -14
2015  73  7 19 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -20
2015  73  7 20 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -25
2015  73  7 21 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -33
2015  73  7 22 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -38
2015  73  7 23 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -38
2015  73  7 24 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -29
2015  73  7 25   3423   -1.38    4.59    3.98  -352.0   -42.3   -17.2  10.80   27948.  2.72   -26
2015  73  7 26   3461   -1.72    4.24    3.96  -352.0   -42.3   -17.2  10.80   27948.  2.72   -25
2015  73  7 27   3473   -3.02    3.84    4.03 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -26
2015  73  7 28   3499   -0.95    3.15    4.81  -346.4   -36.9   -18.9   9.63   30521.  2.34   -26
2015  73  7 29   3489   -1.18    3.78    4.73  -346.4   -36.9   -18.9   9.63   30521.  2.34   -30
2015  73  7 30   3493   -1.07    2.62    5.54  -351.3   -36.9   -23.3  11.03   26259.  2.76   -34
2015  73  7 31   3526   -0.93    2.63    5.64  -351.3   -36.9   -23.3  11.03   26259.  2.76   -34
2015  73  7 32   3550   -0.81    1.39    6.08  -353.3   -30.7   -29.3   8.69   24303.  2.20   -36
2015  73  7 33   3564   -0.79    1.60    5.99  -353.3   -30.7   -29.3   8.69   24303.  2.20   -42
